06/24/17 02:16,54,1694,52,970,2951,48,203
06/19/17 07:32,14.2,8942,178,364,6084,32,385
06/20/17 04:00,14.2,8455,495,55,8778,135,425
06/18/17 09:35,14,2413,949,458,13151,353,940
06/23/17 12:40,13.9,2009,257,292,7170,362,171
05/18/17 08:03,13.8,1842,904,107,2004,61,502
06/23/17 10:34,13.7,3434,842,535,1214,48,804
06/24/17 03:46,13.6,504,612,566,6232,348,5
06/16/17 08:45,13.4,886,851,495,3997,259,830
06/04/17 07:26,13.2,6115,708,723,11919,237,529
06/24/17 03:44,13.1,14,230,675,4409,232,789
05/12/17 01:58,13.1,7263,448,442,13895,289,834
06/19/17 03:07,13,7823,597,21,5198,348,179
05/19/17 06:14,13,9651,442,542,6724,224,430
06/23/17 08:08,110,7587,827,399,14824,118,311
06/23/17 09:46,12.8,984,183,40,13525,187,796
06/06/17 01:31,12.7,8678,702,145,6820,333,701
06/23/17 03:59,12.6,1259,953,658,12895,405,298
06/24/17 01:58,12.6,6254,833,399,8269,385,710
06/23/17 03:13,12.6,5518,483,667,3951,393,625
06/22/17 08:51,12.6,9968,140,425,14893,193,496
06/24/17 05:39,12.5,4215,468,589,8553,63,594
06/20/17 01:40,12.5,756,866,176,5981,191,979
06/19/17 04:39,98,8798,597,353,4264,86,343
06/24/17 02:23,12.4,4570,695,948,6315,326,625
06/23/17 10:15,12.2,9060,378,341,416,181,136
05/31/17 07:21,12.1,8902,923,855,5379,21,988
06/22/17 01:32,12.1,5807,781,796,3918,145,836
06/22/17 08:19,12,1124,457,177,14449,418,763
04/10/17 07:22,11.8,9401,826,749,4298,59,701
06/24/17 04:32,11.7,4332,937,916,2936,258,599
06/24/17 07:23,11.7,4150,873,537,2701,350,568
06/13/17 02:19,11.6,8683,783,771,5442,366,369
06/20/17 06:30,11.6,8130,168,283,8487,182,782
05/26/17 02:52,11.6,3123,23,612,1583,461,196
06/24/17 06:30,11.5,9873,734,953,12086,144,879
06/11/17 08:19,11.5,5335,604,730,3388,473,96
04/22/17 01:23,11.5,8907,35,887,3889,1,228
04/24/17 08:21,11.5,7810,851,856,5052,123,434
06/24/17 06:13,11.2,6315,66,158,11486,458,409
06/10/17 11:56,11.1,7317,472,60,6115,190,572
06/18/17 11:13,11.1,813,4,321,5579,266,173
01/27/17 06:50,10.9,1980,182,944,10381,13,278
12/05/16 10:54,10.9,9446,321,952,682,203,935
06/11/17 10:35,10.9,3505,996,19,10580,249,492
06/18/17 08:33,10.9,8138,921,313,2791,43,536
06/24/17 02:20,10.8,194,98,79,4127,415,844
06/23/17 11:09,10.8,8530,940,407,7258,449,873
06/11/17 02:20,10.7,1257,687,383,12677,182,147
06/22/17 03:54,10.6,7623,992,960,1888,182,216
06/24/17 01:28,10.6,996,613,838,11619,121,468
06/19/17 12:47,10.5,1425,411,747,9100,388,792
06/23/17 10:55,10.5,4187,670,159,13487,73,715
06/24/17 05:40,10.5,4441,374,295,13129,320,446
04/06/17 02:13,10.5,252,520,467,2287,1,816
06/23/17 08:48,10.4,2780,202,711,3031,211,892
06/23/17 11:31,10.4,9525,304,513,2653,349,352
06/21/17 07:04,10.4,3933,525,937,1464,0,571
11/11/16 04:53,10.4,2624,214,574,3981,115,454
06/07/17 02:39,10.1,5624,742,421,11846,103,511
06/21/17 08:50,10,1251,165,540,9992,387,948
06/24/17 06:24,10,9327,281,491,3607,48,575
04/18/17 11:54,10,9681,774,59,12327,278,918
05/23/17 11:29,10,7020,996,136,2135,289,493
03/15/17 08:13,10,5665,615,256,11769,131,702
04/24/17 05:58,10,4593,489,782,6402,167,952
06/24/17 11:07,9.9,593,333,20,13695,427,189
06/02/17 08:45,9.9,7297,939,972,8062,439,592
06/07/17 08:05,9.9,8630,653,530,3798,439,539
03/29/17 10:32,9.8,3704,307,549,10829,381,402
01/16/17 08:55,9.8,8779,479,810,7057,137,522
06/24/17 11:01,9.8,3358,972,672,7316,206,448
05/07/17 07:42,9.8,5709,573,862,14681,420,497
06/24/17 06:47,9.8,6336,380,42,2057,222,975
02/19/17 04:20,9.7,4331,640,982,1568,175,665
04/06/17 05:34,9.7,8661,672,367,4769,268,372
06/21/17 12:50,9.7,4726,688,417,2214,163,628
06/09/17 07:58,9.7,7166,76,606,7861,238,635
06/06/17 10:46,9.7,2341,347,19,937,423,516
06/23/17 06:15,9.7,6173,876,139,14806,233,929
06/10/17 01:29,9.7,7911,362,31,5442,444,264
06/22/17 06:09,9.7,6315,90,928,6724,150,750
02/18/17 03:41,9.7,636,349,308,3993,258,341
06/23/17 03:18,9.7,7848,525,198,3599,367,922
06/05/17 09:33,9.6,648,576,793,7843,234,684
05/25/17 04:14,9.6,4483,251,716,13463,261,513
06/07/17 06:50,9.6,3096,646,279,11183,195,922
04/18/17 05:39,9.5,6186,844,368,14934,473,878
06/15/17 08:46,9.5,9119,146,43,3180,118,386
06/08/17 02:30,9.4,9771,154,841,3331,479,483
06/23/17 08:05,9.4,8918,811,876,2172,132,998
06/24/17 01:49,9.4,1231,663,194,221,299,536
06/07/17 09:41,9.4,2580,90,182,9245,101,965
06/12/17 04:12,9.3,9443,36,633,4233,65,405
05/16/17 06:34,9.3,7338,669,913,4035,106,755
06/24/17 01:30,9.3,3258,786,948,8804,427,164
05/06/17 08:22,9.2,874,120,689,8553,89,193
05/26/17 06:54,9.2,4613,789,415,1378,411,869
06/20/17 07:53,9.2,5253,560,288,4345,369,409
06/23/17 02:43,9.2,7115,522,1,4313,12,69
03/20/17 05:14,9.2,7235,885,650,9020,382,959
06/22/17 01:06,9.2,9208,510,854,3285,192,396
02/19/17 01:02,9.1,2395,377,963,9032,426,193
06/19/17 02:07,9.1,6709,417,711,3447,101,521
06/24/17 08:17,9.1,2359,445,898,11091,405,634
06/15/16 09:08,9.1,9602,566,878,8764,475,881
06/24/17 05:19,9,4420,518,312,10044,431,204
06/24/17 02:55,9,819,471,508,10649,352,733
06/01/17 05:34,8.9,9567,280,108,6634,194,68
06/24/17 04:31,8.9,5571,487,100,10182,389,129
04/20/17 04:53,8.7,3170,650,158,4161,340,625
06/09/17 05:07,8.7,8951,171,989,7629,305,705
06/19/17 02:20,8.7,9552,43,753,8755,71,241
06/07/17 10:11,8.7,1499,103,850,13072,23,767
06/14/17 06:43,8.6,9114,267,458,10550,99,613
06/21/17 09:41,8.6,3756,388,254,12933,173,258
06/14/17 07:10,8.6,9945,716,918,6707,310,76
06/23/17 12:18,8.5,205,363,669,9813,138,374
06/15/17 03:10,8.5,4815,252,279,5585,325,815
06/16/17 09:49,8.5,3922,160,644,830,285,925
02/14/17 12:21,8.4,7484,471,734,351,75,895
12/29/16 10:53,8.4,5784,439,810,2614,134,740
01/26/17 11:31,8.4,3346,145,761,13202,455,852
06/24/17 02:14,8.4,311,382,858,5267,277,972
05/21/17 02:48,8.4,5665,969,600,12800,468,779
06/09/17 10:49,8.4,3991,807,615,11434,196,561
06/23/17 09:35,8.3,2175,422,282,6788,231,528
06/22/17 08:50,8.3,4442,349,523,13386,99,729
05/31/17 03:39,8.3,8715,834,922,14885,97,799
06/17/17 02:23,8.3,2972,978,656,4198,105,882
05/31/17 07:48,8.3,7150,58,354,5009,224,453
06/23/17 04:07,8.3,6099,433,903,10346,149,817
06/07/17 08:37,8.3,4622,140,832,6923,383,126
04/16/17 10:54,8.3,5656,978,750,489,500,479
06/19/17 08:44,8.2,8525,800,115,6646,413,736
06/23/17 03:37,8.2,5042,110,960,5314,480,443
05/22/17 04:51,8.2,123,669,391,7124,16,978
06/23/17 07:12,8.2,4854,758,410,13284,138,783
12/11/16 04:52,8.2,6328,734,253,13509,314,636
06/23/17 06:51,8.2,3883,35,763,4738,235,830
06/24/17 04:46,8.2,7543,770,237,11432,99,235
06/23/17 08:57,8.2,4769,684,51,11169,479,510
04/27/17 06:30,8.1,7925,98,805,8451,357,201
06/14/17 09:36,8.1,7593,583,312,285,77,586
06/21/17 09:50,8,2083,712,357,14259,315,326
06/11/17 01:22,8,6074,47,466,2151,241,244
06/22/17 01:48,8,6021,595,898,5137,205,619
06/22/17 11:16,8,3134,957,592,4085,387,138
06/18/17 12:32,8,3098,199,978,1754,267,828
06/21/17 12:17,8,8822,867,635,9489,478,903
06/13/17 02:47,7.9,2545,135,262,12820,87,287
05/05/17 07:58,7.9,2420,763,688,6563,323,252
06/23/17 06:11,7.9,9179,865,269,4053,134,840
06/24/17 05:12,7.9,9968,957,305,10623,86,256
04/17/17 03:35,7.9,6279,834,679,4524,434,156
06/08/17 05:09,7.9,381,623,366,4798,327,871
05/11/17 01:19,7.8,4971,829,575,5764,352,588
06/12/17 10:49,7.8,3728,644,271,3678,337,171
05/22/17 09:29,7.8,3575,685,829,8041,351,315
06/19/17 12:42,7.8,3403,613,858,8765,191,499
06/21/17 10:36,7.8,9072,318,759,8770,337,317
02/17/17 11:31,7.8,9205,281,403,9804,200,837
02/27/17 09:59,7.8,7699,567,775,8557,477,834
06/23/17 06:42,7.8,4838,260,317,1797,380,285
06/01/17 03:24,7.8,9157,920,431,11077,207,248
06/23/17 12:33,7.8,6764,465,1000,9728,452,768
06/14/17 03:18,7.7,6513,247,664,4782,23,890
08/22/16 10:00,7.7,5739,290,760,5984,123,17
06/23/17 11:31,7.7,6595,440,20,11473,418,525
06/21/17 09:21,7.7,7812,758,805,12209,45,835
05/18/17 06:32,7.7,1173,617,551,13253,144,548
06/23/17 08:33,7.7,9993,735,334,871,159,85
04/02/17 07:55,7.6,138,956,312,2368,201,187
06/23/17 03:48,7.6,4418,691,257,8968,209,809
12/18/16 04:13,7.6,4480,651,611,4693,143,592
06/23/17 08:46,7.5,6069,610,885,3345,278,766
12/15/16 11:51,7.5,4770,989,542,12343,71,913
06/08/17 05:12,7.5,640,723,75,12487,118,458
06/06/17 09:36,7.5,1410,460,93,4352,465,860
06/14/17 05:03,7.5,8831,284,88,12012,37,768
06/23/17 02:48,7.4,4599,549,99,6285,333,949
06/19/17 05:18,7.4,3013,810,436,10106,280,739
06/09/17 09:07,7.4,4314,704,938,10575,281,167
06/06/17 09:00,7.4,7877,109,982,12833,23,179
06/03/17 01:52,7.4,363,111,684,2186,176,170
06/24/17 09:25,7.4,6981,705,221,7227,484,761
06/22/17 11:25,7.3,6674,734,643,13019,175,83
07/20/16 11:50,7.3,5166,818,486,802,268,755
09/15/16 04:37,7.3,1460,632,806,8481,225,159
06/24/17 02:44,7.3,4042,466,728,10674,131,717
05/30/17 06:16,7.3,2533,760,127,13125,205,868
06/22/17 03:12,7.3,2044,599,286,9271,185,59
06/17/17 09:31,7.3,9422,887,287,331,387,307
06/23/17 06:06,7.3,2672,412,46,11506,281,163
01/24/17 03:06,7.3,4438,116,326,6788,424,37
05/17/17 08:31,7.3,4441,445,822,73,269,600
06/22/17 09:08,7.3,2702,49,804,10031,485,704
06/12/17 03:01,7.2,1515,723,631,3513,2,357
06/23/17 12:08,7.2,5750,902,636,12354,480,691
06/23/17 08:32,7.2,6112,779,926,12638,424,937
05/26/17 10:46,7.2,8767,717,430,10921,352,423
06/23/17 11:31,7.1,9231,303,580,5808,495,178
11/20/16 04:47,7.1,7766,875,831,11568,376,693
06/24/17 04:25,7.1,720,799,546,4986,108,688
06/24/17 02:51,7,7320,825,463,11067,18,138
06/17/17 08:51,7,8947,507,829,3264,227,37
06/16/17 05:25,7,7082,889,747,3846,264,519
06/23/17 09:12,7,1948,2,954,3286,47,191
06/21/17 07:37,7,7617,418,133,3471,64,253
06/24/17 02:40,7,675,381,433,3753,499,955
06/09/17 11:06,6.9,31,178,197,6929,27,419
05/08/17 08:39,6.9,6015,755,652,873,334,375
06/12/17 09:08,6.9,8126,227,634,13355,241,834
06/22/17 05:00,6.9,3604,660,44,6737,477,135
06/24/17 11:31,6.9,2767,323,666,5579,183,77
06/23/17 04:25,6.9,619,332,960,1494,135,30
06/24/17 06:13,6.9,5242,910,293,9535,416,974
06/08/17 08:36,6.8,6446,390,813,3440,157,694
06/22/17 08:17,6.8,3579,148,31,8043,338,442
06/22/17 07:18,6.8,2789,532,134,3369,498,738
06/24/17 06:25,6.8,7921,498,138,3961,99,389
06/24/17 01:30,6.8,5152,149,378,2988,134,598
05/22/17 02:53,6.8,6024,544,741,13922,216,887
06/21/17 07:59,6.8,3973,316,619,10032,401,398
06/23/17 12:05,6.8,3503,600,894,1369,237,777
06/24/17 12:45,6.8,4672,298,491,2362,244,752
05/22/17 01:53,6.7,7312,109,319,862,289,892
06/22/17 08:05,6.7,438,302,373,3827,380,34
06/13/17 03:44,6.7,504,814,895,657,341,572
04/20/17 08:46,6.7,302,309,279,6132,498,634
06/24/17 03:20,6.7,8818,600,354,4481,158,738
04/28/17 01:37,6.7,3267,361,169,386,36,414
06/06/17 04:57,6.7,4661,527,348,1047,291,997
04/18/17 05:09,6.7,912,484,439,14007,317,201
06/13/17 04:08,6.6,2122,13,990,611,203,119
06/23/17 11:30,6.6,9212,94,995,3764,57,589
06/19/17 09:40,6.6,9024,954,636,9493,22,806
06/23/17 09:23,6.6,7557,149,791,9133,366,464
06/23/17 10:26,6.6,7705,381,17,3105,425,992
04/02/16 01:08,6.6,8278,896,431,14517,296,893
05/23/17 09:17,6.6,4916,799,912,4146,10,635
06/23/17 03:00,6.6,4365,471,579,10214,316,896
06/22/17 01:36,6.5,8382,72,393,12103,419,94
06/15/17 09:16,6.5,1256,853,462,3104,140,334
06/16/17 01:14,6.5,99,677,309,14135,47,353
06/12/17 07:19,6.5,7290,242,85,8590,394,65
06/23/17 12:09,6.5,438,43,23,341,16,45
05/31/17 12:07,6.5,4527,954,36,4094,82,237
06/21/17 11:24,6.4,196,282,382,9525,174,814
06/23/17 09:32,6.4,7210,1000,489,10850,89,942
06/23/17 10:40,6.4,1978,471,498,13145,442,231
